Car_ID,Brand,Model,Year,Fuel_Type,Color,Mileage_kmpl
C1490,Tata,Seltos,2020,Diesel,Silver,15.86
C1491,Honda,Creta,2018,Petrol,Red,21.24
C1492,Hyundai,Innova,2008,Hybrid,Green,16.69
C1493,Honda,Nexon,2007,Diesel,White,10.1
C1494,Volkswagen,Creta,2013,Hybrid,Yellow,22.87
C1495,Hyundai,Polo,2020,Petrol,Black,22.88
C1496,Tata,Ecosport,2016,CNG,Blue,19.51
C1497,Ford,Seltos,2018,Diesel,Silver,18.57
C1498,Honda,Seltos,2017,Electric,Silver,22.82
C1499,Honda,Swift,2016,CNG,Silver,12.87
C1500,Volkswagen,Polo,2005,Petrol,Red,23.81
C1501,Hyundai,Creta,2024,Hybrid,Black,12.59
C1502,Tata,Polo,2009,Petrol,Blue,18.46
C1503,Tata,Innova,2020,Hybrid,Red,10.16
C1504,Renault,City,2009,CNG,Red,20.5
C1505,Tata,Swift,2022,Electric,Yellow,16.43
C1506,Honda,XUV500,2006,Diesel,Blue,22.67
C1507,Volkswagen,Ecosport,2017,CNG,Silver,17.97
C1508,Ford,Creta,2024,Petrol,Silver,10.39
C1509,Maruti,Polo,2013,Petrol,White,18.21
C1510,Toyota,Seltos,2006,Hybrid,Green,23.37
C1511,Ford,City,2007,Diesel,Red,10.94
C1512,Toyota,City,2007,CNG,Green,15.54
C1513,Mahindra,City,2016,CNG,Grey,18.01
C1514,Toyota,City,2013,Petrol,Blue,17.69
C1515,Hyundai,XUV500,2009,Hybrid,Green,11.75
C1516,Hyundai,Innova,2006,CNG,Black,19.61
C1517,Hyundai,Nexon,2018,Diesel,Silver,19.62
C1518,Ford,Polo,2020,CNG,Red,16.14
C1519,Renault,Duster,2024,Hybrid,White,13.03
C1520,Maruti,XUV500,2013,Electric,Green,24.2
C1521,Maruti,Innova,2019,Diesel,Silver,10.01
C1522,Volkswagen,Innova,2024,CNG,Silver,14.17
C1523,Mahindra,XUV500,2005,Hybrid,Black,10.8
C1524,Ford,City,2010,Electric,Green,22.86
C1525,Renault,Polo,2013,Petrol,Red,23.81
C1526,Ford,Swift,2011,Diesel,Black,21.77
C1527,Honda,XUV500,2020,Diesel,Black,17.05
C1528,Tata,Ecosport,2012,Diesel,White,24.68
C1529,Toyota,City,2009,Hybrid,Yellow,15.34
C1530,Tata,City,2020,Petrol,White,21.36
C1531,Maruti,Swift,2014,CNG,Red,14.09
C1532,Renault,Creta,2016,CNG,Yellow,22.24
C1533,Hyundai,Creta,2023,Electric,Red,16.34
C1534,Maruti,City,2014,Petrol,Red,17.49
C1535,Maruti,Polo,2007,Electric,Blue,22.02
C1536,Ford,Polo,2016,Petrol,Red,13.31
C1537,Ford,Creta,2015,Diesel,Black,11.02
C1538,Maruti,Innova,2016,CNG,Black,23.24
C1539,Kia,Seltos,2011,Hybrid,Red,16.29
C1540,Maruti,Polo,2017,Electric,Black,21.49
C1541,Hyundai,Duster,2020,Hybrid,Grey,23.58
C1542,Hyundai,Ecosport,2015,Electric,Silver,16.68
C1543,Ford,Seltos,2018,Diesel,Black,16.92
C1544,Tata,Duster,2007,Electric,Silver,22.67
C1545,Maruti,Creta,2022,Electric,Green,11.51
C1546,Kia,Polo,2008,Hybrid,Red,12.26
C1547,Tata,XUV500,2010,Petrol,Silver,12.29
C1548,Honda,Seltos,2013,CNG,Silver,21.12
C1549,Hyundai,Swift,2022,Petrol,White,23.61
C1550,Tata,Creta,2008,CNG,Silver,12.76
C1551,Kia,Ecosport,2021,Hybrid,Green,14.23
C1552,Maruti,Ecosport,2023,Hybrid,Black,17.41
C1553,Mahindra,Ecosport,2005,Petrol,Red,23.97
C1554,Kia,Ecosport,2024,Hybrid,Grey,21.16
C1555,Hyundai,Swift,2024,Petrol,Blue,12.46
C1556,Hyundai,Duster,2017,CNG,Red,22.16
C1557,Renault,XUV500,2023,Hybrid,Blue,21.67
C1558,Toyota,Swift,2005,Petrol,Silver,22.47
C1559,Honda,Ecosport,2017,Diesel,Silver,10.36
C1560,Honda,XUV500,2006,Hybrid,Green,20.08
C1561,Maruti,Innova,2022,Hybrid,Blue,12.31
C1562,Ford,Polo,2023,Petrol,Black,20.94
C1563,Tata,Innova,2013,Hybrid,White,11.66
C1564,Hyundai,Nexon,2008,Electric,Grey,17.12
C1565,Kia,Seltos,2006,Petrol,Blue,14.95
C1566,Hyundai,Seltos,2013,CNG,Grey,11.84
C1567,Volkswagen,Duster,2014,Petrol,Silver,24.42
C1568,Kia,Swift,2007,Hybrid,Blue,18.87
C1569,Tata,Swift,2007,Hybrid,Green,22.89
C1570,Volkswagen,Nexon,2019,Electric,Yellow,18.78
C1571,Kia,Nexon,2018,CNG,Black,20.43
C1572,Maruti,Swift,2020,Diesel,Grey,10.93
C1573,Kia,XUV500,2022,Petrol,White,19.98
C1574,Ford,Seltos,2017,CNG,Blue,12.71
C1575,Volkswagen,XUV500,2007,CNG,Silver,15.3
C1576,Kia,Ecosport,2015,Petrol,Yellow,12.27
C1577,Kia,Ecosport,2020,Electric,Black,11.7
C1578,Renault,City,2021,Hybrid,Red,24.37
C1579,Kia,Creta,2015,Diesel,Black,23.75
C1580,Honda,XUV500,2015,Electric,Silver,17.51
C1581,Volkswagen,Innova,2020,CNG,Red,14.35
C1582,Volkswagen,Nexon,2011,Electric,Grey,24.19
C1583,Maruti,Swift,2019,Hybrid,Red,22.94
C1584,Volkswagen,XUV500,2015,Electric,Yellow,14.21
C1585,Hyundai,Duster,2021,Electric,Red,10.61
C1586,Hyundai,XUV500,2011,CNG,Yellow,12.33
C1587,Mahindra,Ecosport,2005,CNG,Green,23.81
C1588,Renault,Ecosport,2005,Petrol,Blue,17.35
C1589,Kia,XUV500,2012,Diesel,Yellow,19.73
C1590,Hyundai,Ecosport,2015,Petrol,Yellow,12.51
C1591,Mahindra,XUV500,2013,Electric,Grey,16.99
C1592,Mahindra,City,2005,Petrol,Red,11.36
C1593,Tata,XUV500,2005,Petrol,Red,13.86
C1594,Mahindra,Duster,2007,CNG,White,19.75
C1595,Honda,Ecosport,2016,Electric,Grey,12.38
C1596,Volkswagen,Polo,2006,CNG,White,13.87
C1597,Honda,Nexon,2006,Diesel,Black,11.49
C1598,Maruti,City,2017,Petrol,Blue,19.17
C1599,Renault,City,2014,CNG,Blue,13.25
C1600,Renault,Polo,2020,Electric,White,21.08
C1601,Honda,Swift,2010,Hybrid,Blue,21.97
C1602,Maruti,Nexon,2022,Hybrid,Black,23.07
C1603,Tata,Ecosport,2016,Hybrid,Silver,14.07
C1604,Ford,Duster,2015,Hybrid,Yellow,24.37
C1605,Renault,Nexon,2016,CNG,Silver,11.34
C1606,Kia,Duster,2010,CNG,Green,24.75
C1607,Tata,Nexon,2017,Electric,Blue,15.86
C1608,Mahindra,Swift,2011,Petrol,Green,10.53
C1609,Mahindra,Creta,2012,Petrol,Blue,19.45
C1610,Hyundai,Swift,2009,Hybrid,Black,20.46
C1611,Volkswagen,Ecosport,2016,CNG,Grey,17.99
C1612,Honda,Seltos,2007,Electric,White,14.89
C1613,Volkswagen,Seltos,2024,CNG,Yellow,18.55
C1614,Volkswagen,Duster,2008,Diesel,Black,18.76
C1615,Tata,Nexon,2010,Electric,Yellow,18.85
C1616,Renault,Duster,2014,Hybrid,White,18.79
C1617,Honda,Seltos,2017,Electric,Grey,16.18
C1618,Toyota,XUV500,2013,CNG,Silver,11.92
C1619,Hyundai,Seltos,2021,Electric,White,22.25
C1620,Kia,Ecosport,2021,Petrol,Yellow,14.33
C1621,Honda,Creta,2009,Hybrid,Silver,11.87
C1622,Tata,Creta,2011,Petrol,Yellow,21.99
C1623,Honda,Ecosport,2017,Hybrid,Blue,19.07
C1624,Ford,City,2006,Diesel,Blue,24.38
C1625,Hyundai,Polo,2006,CNG,Grey,22.6
C1626,Kia,Swift,2008,Hybrid,White,10.05
C1627,Renault,XUV500,2008,Electric,Green,12.18
C1628,Hyundai,XUV500,2015,Electric,Black,17.5
C1629,Maruti,Ecosport,2009,Petrol,Yellow,15.63
C1630,Honda,Creta,2024,Hybrid,Black,15.12
C1631,Hyundai,XUV500,2007,CNG,Blue,17.8
C1632,Hyundai,Swift,2015,Electric,Green,23.47
C1633,Tata,XUV500,2023,CNG,Black,19.12
C1634,Ford,Creta,2006,Hybrid,Green,16.75
C1635,Mahindra,Innova,2008,Electric,Red,17.79
C1636,Ford,Swift,2012,Petrol,Black,24.82
C1637,Honda,Innova,2005,Hybrid,Yellow,12.68
C1638,Maruti,Swift,2019,Diesel,Silver,20.83
C1639,Mahindra,Swift,2018,Petrol,Red,19.54
C1640,Maruti,Innova,2022,CNG,Black,21.75
C1641,Toyota,XUV500,2020,Petrol,Red,14.85
C1642,Tata,Swift,2010,Hybrid,Grey,15.06
C1643,Honda,Seltos,2012,Diesel,Green,12.63
C1644,Tata,City,2006,CNG,Black,15.73
C1645,Renault,Seltos,2024,CNG,Blue,21.35
C1646,Volkswagen,City,2011,Petrol,Black,20.58
C1647,Tata,XUV500,2013,Electric,Grey,10.47
C1648,Mahindra,XUV500,2020,CNG,Black,22.27
C1649,Hyundai,Innova,2019,Electric,Blue,16.48
C1650,Maruti,Ecosport,2010,Hybrid,Green,18.43
C1651,Maruti,Creta,2024,Petrol,Silver,19.07
C1652,Tata,Innova,2008,Diesel,Blue,19.62
C1653,Maruti,Polo,2011,Electric,White,11.89
C1654,Mahindra,City,2013,CNG,Green,18.45
C1655,Volkswagen,City,2016,Diesel,Silver,22.4
C1656,Mahindra,Seltos,2020,Electric,Grey,16.42
C1657,Hyundai,City,2024,Petrol,Grey,16.76
C1658,Kia,Duster,2014,Hybrid,White,18.12
C1659,Toyota,City,2019,Hybrid,Green,12.91
C1660,Kia,Duster,2010,Petrol,Black,21.67
C1661,Renault,Nexon,2018,Diesel,Red,20.17
C1662,Kia,Innova,2012,Electric,Yellow,19.04
C1663,Renault,XUV500,2020,Diesel,Grey,17.41
C1664,Renault,Nexon,2017,Diesel,White,11.62
C1665,Honda,XUV500,2024,Diesel,Blue,15.63
C1666,Maruti,XUV500,2006,Electric,Silver,14.65
C1667,Toyota,Seltos,2015,CNG,Grey,20.39
C1668,Toyota,Swift,2015,Diesel,Grey,23.35
C1669,Toyota,Ecosport,2013,CNG,Blue,16.45
C1670,Honda,Duster,2013,Electric,Yellow,24.76
C1671,Mahindra,Ecosport,2007,Diesel,Black,19.38
C1672,Maruti,Creta,2013,CNG,Red,20.99
C1673,Toyota,Creta,2011,Petrol,Grey,22.41
C1674,Hyundai,XUV500,2013,Hybrid,Black,13.68
C1675,Kia,Innova,2024,Petrol,White,17.94
C1676,Renault,Swift,2024,Diesel,Yellow,22.63
C1677,Mahindra,City,2012,Hybrid,Yellow,21.51
C1678,Renault,XUV500,2022,Petrol,Yellow,12.49
C1679,Renault,Duster,2014,Diesel,Black,21.42
C1680,Renault,Nexon,2010,Hybrid,Yellow,22
C1681,Maruti,City,2019,Petrol,Red,13.44
C1682,Hyundai,Polo,2012,Petrol,Green,12.1
C1683,Tata,Innova,2021,Electric,Grey,11.93
C1684,Renault,Polo,2007,Diesel,Blue,20.42
C1685,Hyundai,Ecosport,2017,Electric,Red,17.76
C1686,Renault,Creta,2012,CNG,Green,23.97
C1687,Honda,Duster,2008,Electric,Black,12.68
C1688,Hyundai,Innova,2010,Electric,Black,21.63
C1689,Toyota,Duster,2005,CNG,Grey,23.86
C1690,Mahindra,Duster,2017,Petrol,Black,16.05
C1691,Honda,Innova,2018,Diesel,Blue,10.02
C1692,Renault,Polo,2020,Diesel,Green,10.45
C1693,Hyundai,Ecosport,2021,Hybrid,Green,18.13
C1694,Honda,Swift,2013,Diesel,Silver,21.66
C1695,Ford,Duster,2019,Electric,Black,12.68
C1696,Renault,Creta,2022,Petrol,Yellow,14.75
C1697,Tata,Swift,2016,Petrol,Grey,22
C1698,Honda,City,2005,Petrol,Black,10.99
C1699,Tata,Creta,2007,Hybrid,Green,17.75
C1700,Mahindra,Polo,2022,CNG,Yellow,24.41
C1701,Toyota,Polo,2022,CNG,Black,19.93
C1702,Tata,City,2015,CNG,White,13.59
C1703,Hyundai,Duster,2011,Electric,Blue,20.38
C1704,Hyundai,City,2010,CNG,Red,22
C1705,Renault,Creta,2022,Electric,Black,10.93
C1706,Tata,XUV500,2011,Petrol,Black,23.52
C1707,Ford,Nexon,2007,Diesel,Yellow,15.11
C1708,Honda,Seltos,2016,Electric,Silver,10.14
C1709,Volkswagen,Creta,2019,Hybrid,White,20.44
C1710,Maruti,Creta,2012,Diesel,Black,10.38
C1711,Volkswagen,City,2012,CNG,Silver,21.33
C1712,Ford,XUV500,2013,Electric,Black,24.92
C1713,Honda,Nexon,2008,Petrol,White,19.42
C1714,Tata,XUV500,2024,Electric,Red,14.03
C1715,Hyundai,Ecosport,2019,Petrol,Red,17.43
C1716,Volkswagen,Nexon,2014,Diesel,Blue,19.09
C1717,Volkswagen,Seltos,2011,CNG,Yellow,17.78
C1718,Toyota,Swift,2022,Petrol,Grey,13.24
C1719,Ford,Polo,2019,Diesel,Silver,11.56
C1720,Tata,City,2022,Petrol,Silver,12.57
C1721,Maruti,Polo,2016,Hybrid,Silver,17.45
C1722,Renault,Nexon,2016,Hybrid,Black,24.59
C1723,Tata,Innova,2016,CNG,Green,20.21
C1724,Mahindra,City,2016,Hybrid,White,15.3
C1725,Volkswagen,City,2017,Petrol,Green,17.48
C1726,Hyundai,Duster,2023,Petrol,Red,10.96
C1727,Renault,XUV500,2005,Petrol,Green,17.45
C1728,Kia,Duster,2010,Diesel,Silver,23.35
C1729,Volkswagen,Seltos,2007,CNG,Red,22.16
C1730,Ford,Duster,2018,CNG,Grey,14.25
C1731,Tata,Polo,2023,Diesel,Yellow,10.61
C1732,Honda,Seltos,2012,CNG,Silver,14.58
C1733,Mahindra,XUV500,2011,Diesel,White,17.94
C1734,Maruti,XUV500,2015,Diesel,Yellow,10.89
C1735,Hyundai,XUV500,2009,Electric,Red,11.39
C1736,Volkswagen,City,2018,Petrol,Silver,12.43
C1737,Renault,City,2019,Diesel,Black,22.3
C1738,Toyota,Swift,2020,Electric,White,22.16
C1739,Renault,City,2014,Electric,Black,10.58
C1740,Ford,Nexon,2021,Diesel,Green,20.56
C1741,Maruti,Innova,2024,CNG,White,19.78
C1742,Ford,XUV500,2019,Diesel,Red,10.9
C1743,Renault,Nexon,2010,Petrol,Yellow,17.15
C1744,Volkswagen,Swift,2013,CNG,White,14.08
C1745,Hyundai,Swift,2010,Diesel,White,17.1
C1746,Hyundai,Nexon,2007,CNG,White,24.78
C1747,Tata,Seltos,2011,CNG,Blue,17.83
C1748,Honda,Nexon,2012,Petrol,White,24.37
C1749,Toyota,XUV500,2014,CNG,Silver,22.97
C1750,Kia,Creta,2020,Hybrid,Yellow,21.7
C1751,Ford,City,2011,CNG,Grey,19.76
C1752,Toyota,XUV500,2009,Petrol,Black,12.64
C1753,Ford,XUV500,2017,Hybrid,Red,17.5
C1754,Maruti,XUV500,2011,Petrol,Black,22.71
C1755,Hyundai,Polo,2020,Hybrid,Grey,20.56
C1756,Renault,Nexon,2021,Petrol,Grey,18.72
C1757,Honda,Ecosport,2023,Electric,Green,14
C1758,Maruti,Seltos,2012,CNG,Grey,10.83
C1759,Honda,Swift,2022,Hybrid,Black,15.23
C1760,Honda,City,2010,Hybrid,Black,10.99
C1761,Ford,Duster,2017,Diesel,Green,16.48
C1762,Maruti,Innova,2024,Hybrid,Grey,18.6
C1763,Volkswagen,Ecosport,2021,Hybrid,Silver,17.93
C1764,Tata,Innova,2019,Petrol,Grey,11.84
C1765,Volkswagen,Creta,2018,Hybrid,Green,14.63
C1766,Honda,Nexon,2020,CNG,Blue,21.77
C1767,Toyota,Innova,2006,Diesel,Black,24.94
C1768,Tata,Swift,2022,Diesel,Grey,24.27
C1769,Ford,City,2005,Electric,Green,20.02
C1770,Maruti,Innova,2006,Diesel,Blue,24.29
C1771,Hyundai,Ecosport,2018,Electric,White,18.85
C1772,Toyota,Duster,2014,Hybrid,White,19.47
C1773,Renault,Nexon,2024,Hybrid,Green,13.03
C1774,Hyundai,Ecosport,2024,Hybrid,Black,12.22
C1775,Volkswagen,Creta,2015,Hybrid,Red,23.27
C1776,Volkswagen,Swift,2024,Petrol,Black,23.75
C1777,Volkswagen,Swift,2012,CNG,Black,20.53
C1778,Tata,City,2005,CNG,Silver,15.35
C1779,Honda,City,2007,Petrol,Green,24.78
C1780,Honda,Polo,2022,Petrol,Yellow,10.1
C1781,Hyundai,Swift,2022,Diesel,Grey,22.22
C1782,Renault,XUV500,2007,Electric,Blue,16.26
C1783,Kia,Nexon,2009,Petrol,Blue,18.53
C1784,Ford,Swift,2005,Diesel,Grey,13.63
C1785,Renault,Duster,2013,Petrol,White,12.82
C1786,Maruti,Nexon,2023,Electric,Red,11.48
C1787,Kia,Swift,2021,Diesel,White,12.44
C1788,Kia,Polo,2007,Electric,Red,11.29
C1789,Honda,Creta,2008,Electric,Red,17.78
C1790,Mahindra,City,2015,Electric,Blue,19.64
C1791,Maruti,Ecosport,2015,CNG,Silver,15.06
C1792,Ford,Innova,2024,Petrol,Yellow,23.36
C1793,Kia,Seltos,2011,CNG,Blue,19.03
C1794,Toyota,Innova,2020,Hybrid,Blue,10.39
C1795,Honda,City,2022,Diesel,Yellow,18.42
C1796,Volkswagen,Innova,2013,Petrol,Blue,10.44
C1797,Maruti,Creta,2008,Diesel,Grey,21.98
C1798,Toyota,City,2012,Petrol,Silver,18.89
C1799,Mahindra,Swift,2011,Hybrid,Grey,23.96
C1800,Toyota,Duster,2005,Diesel,Silver,12.54
C1801,Volkswagen,Polo,2015,Petrol,Grey,17.23
C1802,Renault,Creta,2016,Electric,Black,23.55
C1803,Hyundai,Duster,2015,Diesel,Silver,15.91
C1804,Renault,Duster,2018,Electric,Green,13.88
C1805,Volkswagen,Nexon,2007,Diesel,Red,18.96
C1806,Maruti,Ecosport,2007,Hybrid,Black,13.65
C1807,Toyota,Seltos,2009,Diesel,Grey,15.81
C1808,Maruti,XUV500,2013,Diesel,Black,14.6
C1809,Mahindra,Duster,2024,Petrol,Blue,10.69
C1810,Hyundai,Polo,2022,CNG,Black,24.55
C1811,Ford,Nexon,2016,Diesel,Silver,11.89
C1812,Mahindra,Swift,2020,Diesel,Black,12.14
C1813,Tata,Nexon,2008,Petrol,Red,15.27
C1814,Ford,Ecosport,2009,Petrol,Black,23.11
C1815,Volkswagen,Polo,2006,Diesel,White,23.73
C1816,Ford,Nexon,2020,Hybrid,Silver,24.09
C1817,Volkswagen,Nexon,2022,CNG,Yellow,12.12
C1818,Ford,Seltos,2014,CNG,Silver,10.48
C1819,Volkswagen,City,2014,CNG,Silver,13.07
C1820,Renault,Innova,2014,Electric,Red,12.58
C1821,Kia,Polo,2020,Electric,Red,12.25
C1822,Mahindra,Creta,2024,CNG,Red,20.84
C1823,Hyundai,City,2014,Petrol,Red,19.15
C1824,Honda,Innova,2012,Hybrid,Black,21.8
C1825,Toyota,Ecosport,2016,Electric,Silver,24.08
C1826,Ford,City,2010,Petrol,Black,11.84
C1827,Renault,Duster,2009,Electric,Grey,23.84
C1828,Mahindra,Seltos,2014,Electric,Yellow,20.23
C1829,Honda,Seltos,2005,Diesel,White,24.08
C1830,Tata,Swift,2021,Diesel,Silver,21.8
C1831,Tata,Swift,2020,Diesel,Silver,15.91
C1832,Volkswagen,Swift,2019,Hybrid,Green,24.05
C1833,Maruti,Swift,2005,Electric,Green,17.86
C1834,Hyundai,Creta,2024,Diesel,White,24.63
C1835,Hyundai,Polo,2023,Diesel,Green,21.11
C1836,Kia,Seltos,2019,Petrol,Grey,23.54
C1837,Volkswagen,Ecosport,2008,Petrol,Green,10.78
C1838,Hyundai,Creta,2016,Petrol,Red,22.46
C1839,Mahindra,Seltos,2012,CNG,Blue,14.97
C1840,Tata,XUV500,2008,Hybrid,Blue,21.5
C1841,Hyundai,Duster,2023,Petrol,Green,12.79
C1842,Mahindra,Nexon,2020,Electric,Green,20.85
C1843,Hyundai,Swift,2014,Hybrid,Yellow,17
C1844,Tata,City,2019,Hybrid,White,15.74
C1845,Maruti,Innova,2005,Hybrid,Blue,22.56
C1846,Kia,Swift,2024,Diesel,Grey,12.93
C1847,Toyota,Swift,2024,CNG,Red,22.31
C1848,Volkswagen,Innova,2021,Diesel,Blue,19.3
C1849,Volkswagen,Ecosport,2011,CNG,Silver,10.66
C1850,Tata,Seltos,2012,Hybrid,Blue,14.65
C1851,Kia,Swift,2005,Petrol,White,11.79
C1852,Volkswagen,Swift,2024,Hybrid,Green,19.84
C1853,Toyota,City,2011,Petrol,Yellow,13.55
C1854,Honda,Creta,2021,Hybrid,Blue,21.95
C1855,Mahindra,Swift,2011,Electric,White,11.2
C1856,Toyota,City,2018,Hybrid,Blue,11.33
C1857,Maruti,Ecosport,2014,Petrol,Yellow,13.23
C1858,Mahindra,XUV500,2017,CNG,Black,14.58
C1859,Ford,Creta,2011,Diesel,Green,23.22
C1860,Tata,Ecosport,2015,Hybrid,Grey,22.26
C1861,Hyundai,City,2011,Hybrid,Blue,24.42
C1862,Tata,Polo,2005,Electric,Yellow,16.69
C1863,Renault,Polo,2015,CNG,Grey,17.7
C1864,Volkswagen,XUV500,2012,Hybrid,Blue,10.59
C1865,Volkswagen,Seltos,2020,CNG,Grey,20.77
C1866,Mahindra,City,2008,CNG,Silver,15.78
C1867,Tata,Polo,2018,Electric,Grey,17.33
C1868,Toyota,Innova,2009,Electric,Silver,10.47
C1869,Kia,Innova,2015,Hybrid,White,18.27
C1870,Volkswagen,Duster,2019,CNG,Silver,11.59
C1871,Hyundai,Polo,2005,CNG,Blue,22.43
C1872,Kia,Ecosport,2017,Petrol,White,24.75
C1873,Kia,Swift,2014,Diesel,Black,18.49
C1874,Hyundai,Ecosport,2017,Hybrid,Yellow,21.9
C1875,Kia,Creta,2019,Hybrid,Blue,10.03
C1876,Mahindra,Seltos,2010,Diesel,Silver,16.26
C1877,Tata,Duster,2024,Petrol,Red,10.95
C1878,Honda,Seltos,2005,CNG,Blue,14.98
C1879,Hyundai,City,2015,CNG,Silver,20.44
C1880,Toyota,City,2023,Petrol,Yellow,17.99
C1881,Mahindra,Swift,2016,Diesel,Black,19.47
C1882,Ford,XUV500,2021,Diesel,Blue,20.45
C1883,Kia,Innova,2016,Hybrid,Silver,13.51
C1884,Hyundai,Duster,2017,Hybrid,Yellow,13.36
C1885,Mahindra,Seltos,2016,CNG,Grey,14.41
C1886,Maruti,Duster,2019,Electric,Green,18.06
C1887,Kia,Nexon,2006,CNG,Green,14.27
C1888,Ford,Creta,2006,Diesel,White,16.71
C1889,Honda,Duster,2012,Diesel,Red,21.88
C1890,Toyota,Nexon,2009,Electric,White,19.05
C1891,Volkswagen,City,2015,Petrol,Black,11.97
C1892,Mahindra,City,2023,Electric,Blue,24.89
C1893,Tata,Swift,2006,Diesel,Grey,19.56
C1894,Hyundai,City,2011,Hybrid,Black,10.39
C1895,Toyota,Creta,2012,Diesel,Red,18.74
C1896,Ford,Ecosport,2011,Hybrid,Black,14.53
C1897,Ford,Nexon,2008,Diesel,Blue,16.22
C1898,Kia,XUV500,2024,Hybrid,Silver,16.27
C1899,Toyota,Creta,2014,CNG,Green,10.86
C1900,Volkswagen,City,2009,Hybrid,Grey,23.22
C1901,Kia,Duster,2024,Hybrid,Silver,24.98
C1902,Toyota,XUV500,2005,Hybrid,White,16.1
C1903,Renault,Nexon,2010,CNG,Red,14.6
C1904,Mahindra,Nexon,2021,Electric,Green,16.63
C1905,Renault,Innova,2015,Diesel,White,23.79
C1906,Tata,Duster,2006,Diesel,Green,18.15
C1907,Toyota,XUV500,2010,Diesel,Yellow,11.96
C1908,Ford,Innova,2010,Diesel,Red,13.56
C1909,Ford,Creta,2010,Electric,Black,18.9
C1910,Maruti,Ecosport,2023,Petrol,Black,19.25
C1911,Hyundai,Ecosport,2012,Petrol,Yellow,18.14
C1912,Toyota,Duster,2006,Diesel,Green,11.68
C1913,Tata,Ecosport,2006,Diesel,Grey,22.05
C1914,Toyota,Nexon,2005,Petrol,Silver,19.62
C1915,Honda,XUV500,2021,Electric,Blue,20.52
C1916,Mahindra,City,2005,CNG,Yellow,14.37
C1917,Maruti,Seltos,2020,CNG,Blue,24.89
C1918,Kia,Creta,2014,Petrol,Silver,21.13
C1919,Ford,Swift,2022,Hybrid,Green,11.4
C1920,Renault,Duster,2018,Petrol,Blue,22.76
C1921,Kia,Seltos,2008,Electric,White,24.08
C1922,Maruti,Creta,2010,CNG,Yellow,16.64
C1923,Tata,Seltos,2009,Diesel,White,16.21
C1924,Renault,Duster,2007,Electric,Blue,15.22
C1925,Kia,XUV500,2012,Diesel,Blue,13.05
C1926,Mahindra,Ecosport,2007,Hybrid,Red,11.71
C1927,Toyota,Polo,2021,Hybrid,Yellow,13.79
C1928,Hyundai,XUV500,2010,Hybrid,Black,16.81
C1929,Kia,Nexon,2017,Electric,Red,16.49
C1930,Ford,City,2019,Petrol,Yellow,21.18
C1931,Honda,Seltos,2010,Petrol,Blue,11.6
C1932,Tata,City,2023,CNG,White,18.08
C1933,Hyundai,XUV500,2021,Diesel,Yellow,22.49
C1934,Mahindra,Nexon,2009,CNG,Blue,20.62
C1935,Hyundai,Seltos,2009,Petrol,Silver,11.6
C1936,Maruti,Creta,2017,CNG,Black,16.27
C1937,Tata,Creta,2022,Hybrid,Yellow,15.69
C1938,Maruti,Polo,2011,Petrol,Grey,20.05
C1939,Kia,Seltos,2012,CNG,Black,13.3
C1940,Ford,Nexon,2022,Hybrid,Yellow,13.36
C1941,Mahindra,Nexon,2018,Diesel,Red,12.2
C1942,Mahindra,Ecosport,2015,Petrol,White,22.05
C1943,Volkswagen,Creta,2023,Petrol,Green,24.57
C1944,Honda,Ecosport,2005,Hybrid,White,24.4
C1945,Mahindra,Creta,2018,Petrol,Green,20.79
C1946,Kia,Duster,2019,Diesel,Grey,10.18
C1947,Volkswagen,City,2009,Hybrid,Black,14.94
C1948,Honda,XUV500,2018,Electric,Blue,20.75
C1949,Renault,Seltos,2018,Hybrid,Blue,22.02
C1950,Maruti,Duster,2008,Electric,Red,15.85
C1951,Maruti,Creta,2011,Electric,Blue,22.94
C1952,Volkswagen,Innova,2013,Electric,Silver,21.85
C1953,Honda,Seltos,2015,Electric,Silver,14.39
C1954,Mahindra,Nexon,2015,Petrol,Silver,11.64
C1955,Renault,City,2022,Diesel,White,23.25
C1956,Maruti,Polo,2024,Hybrid,Silver,10.19
C1957,Ford,Ecosport,2021,Diesel,Green,19.79
C1958,Tata,Nexon,2012,Diesel,Yellow,14.36
C1959,Maruti,Ecosport,2012,CNG,Red,14.61
C1960,Maruti,Innova,2013,Electric,Silver,21.9
C1961,Honda,Seltos,2021,Diesel,Green,20.08
C1962,Volkswagen,City,2008,Diesel,Blue,15.09
C1963,Honda,Polo,2013,CNG,Yellow,21.62
C1964,Maruti,Innova,2012,CNG,Silver,15.23
C1965,Maruti,Creta,2010,Hybrid,Red,11.61
C1966,Volkswagen,Ecosport,2014,Diesel,Yellow,22.55
C1967,Renault,Polo,2020,Electric,Grey,14.15
C1968,Kia,Creta,2011,Hybrid,Blue,17.2
C1969,Kia,Swift,2011,Electric,Blue,16.65
C1970,Kia,Innova,2019,Diesel,Blue,11.84
C1971,Renault,XUV500,2005,Diesel,White,15.98
C1972,Tata,XUV500,2021,Diesel,Yellow,14.12
C1973,Toyota,Polo,2005,Electric,Silver,19.62
C1974,Tata,Nexon,2022,Diesel,Yellow,16.49
C1975,Volkswagen,Duster,2015,Petrol,White,13.25
C1976,Mahindra,Polo,2017,Petrol,Silver,20.35
C1977,Tata,XUV500,2012,Petrol,Black,15.36
C1978,Ford,Creta,2018,CNG,Red,20.74
